Event	ID	Name			Wwise Object Path	Notes
	41288598	UI_Menu_Confirm			\UI\MenuUI\UI_Menu_Confirm	
	123463240	ENV_F1x_Watcha_Got			\Environment\NPC\F1x\ENV_F1x_Watcha_Got	
	322764029	Player_Dialogue_End_SFX			\Environment\Player\Player_Dialogue_End_SFX	
	349408092	BART_Card_Select			\UI\BarteringUI\BART_Card_Select	
	362751767	BART_Card_Shuffle			\UI\BarteringUI\BART_Card_Shuffle	
	424895062	B4rn3y_Dialogue_End_SFX			\Environment\NPC\B4rn3y\B4rn3y_Dialogue_End_SFX	
	478288748	BART_Effect_Card_Attack			\UI\BarteringUI\BART_Effect_Card_Attack	
	627084462	VoidDialogueSFX			\Environment\NPC\VoidDialogueSFX	
	709377256	UI_Menu_Cancel			\UI\MenuUI\UI_Menu_Cancel	
	884323815	BarterEventOpen			\UI\DialogueUI\BarterEventOpen	
	992791593	F1x_Dialogue_End_SFX			\Environment\NPC\F1x\F1x_Dialogue_End_SFX	
	1033222429	Play_Menu_ButtonUp			\SettingsUI\Play_Menu_ButtonUp	
	1085736370	UI_Menu_Highlight			\UI\MenuUI\UI_Menu_Highlight	
	1163963844	ConversationStart			\UI\DialogueUI\ConversationStart	
	1220165926	ElevatorStartup			\Environment\Objects\ElevatorStartup	
	1320354856	Eden_Dialogue_SFX			\Environment\NPC\Eden\Eden_Dialogue_SFX	
	1344299683	ElevatorHum			\Environment\Objects\ElevatorHum	
	1357484874	Play_Menu_Close			\SettingsUI\Play_Menu_Close	
	1381745615	Player_Dialogue_SFX			\Environment\Player\Player_Dialogue_SFX	
	1404805401	DoorOpen			\Environment\Objects\DoorOpen	
	1536324566	Play_Menu_ButtonDown			\SettingsUI\Play_Menu_ButtonDown	
	1665981749	UI_Barter_Menu_Confirm			\UI\BarteringUI\UI_Barter_Menu_Confirm	
	1681012287	PlayerFootsteps			\Environment\Player\PlayerFootsteps	
	1851462748	ItemPickup			\Environment\Objects\ItemPickup	
	1890003741	UI_Menu_Highlight_Down			\UI\MenuUI\UI_Menu_Highlight_Down	
	1995159183	ENV_Interaction_Arrow_Show			\UI\EnvironmentUI\ENV_Interaction_Arrow_Show	
	2034897212	BART_Card_Highlight			\UI\BarteringUI\BART_Card_Highlight	
	2140684973	BarterEventClose			\UI\DialogueUI\BarterEventClose	
	2186217851	LightAmbience			\Environment\Objects\LightAmbience	
	2236624421	ENV_F1x_Dont_Bite			\Environment\NPC\F1x\ENV_F1x_Dont_Bite	
	2236734574	Play_Menu_Open			\SettingsUI\Play_Menu_Open	
	2346769448	NPCDialogueEndSFX			\Environment\NPC\NPCDialogueEndSFX	
	2602999364	BART_Barter_Win			\UI\BarteringUI\BART_Barter_Win	
	2691229948	BART_Effect_Card_Trigger			\UI\BarteringUI\BART_Effect_Card_Trigger	
	3128847931	F1x_Dialogue_SFX			\Environment\NPC\F1x\F1x_Dialogue_SFX	
	3226991506	UI_Menu_Close			\UI\MenuUI\UI_Menu_Close	
	3231741181	UI_Barter_Menu_Highlight			\UI\BarteringUI\UI_Barter_Menu_Highlight	
	3283805861	ENV_B4rn3y_Identified			\Environment\NPC\B4rn3y\ENV_B4rn3y_Identified	
	3302900089	BART_Barter_Lose			\UI\BarteringUI\BART_Barter_Lose	
	3457263945	NPCDialogueSFX			\Environment\NPC\NPCDialogueSFX	
	3518274178	Eden_Dialogue_End_SFX			\Environment\NPC\Eden\Eden_Dialogue_End_SFX	
	3630843069	BART_Card_Place			\UI\BarteringUI\BART_Card_Place	
	3764842872	ENV_B4rn3y_Hoot			\Environment\NPC\B4rn3y\ENV_B4rn3y_Hoot	
	3804709036	ENV_Interaction_Arrow_Hide			\UI\EnvironmentUI\ENV_Interaction_Arrow_Hide	
	3809055548	B4rn3y_Dialogue_SFX			\Environment\NPC\B4rn3y\B4rn3y_Dialogue_SFX	
	4083126854	UI_Menu_Open			\UI\MenuUI\UI_Menu_Open	
	4089696065	BART_Effect_Card_Flip			\UI\BarteringUI\BART_Effect_Card_Flip	
	4139473738	ENV_Eden_Hello			\Environment\NPC\Eden\ENV_Eden_Hello	
	4203990704	ENV_Eden_Expel			\Environment\NPC\Eden\ENV_Eden_Expel	

State Group	ID	Name			Wwise Object Path	Notes
	3124027310	CurrentMusicKey			\Default Work Unit\CurrentMusicKey	

State	ID	Name	State Group			Notes
	84696440	G	CurrentMusicKey			
	84696441	F	CurrentMusicKey			
	84696442	E	CurrentMusicKey			
	84696443	D	CurrentMusicKey			
	84696444	C	CurrentMusicKey			
	84696445	B	CurrentMusicKey			
	84696446	A	CurrentMusicKey			
	164139463	A_Sharp	CurrentMusicKey			
	748895195	None	CurrentMusicKey			
	844677726	D_Sharp	CurrentMusicKey			
	951594152	F_Sharp	CurrentMusicKey			
	2816864521	C_Sharp	CurrentMusicKey			
	3736223277	G_Sharp	CurrentMusicKey			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	803937688	ENV_Eden_Hello_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\63\{633E4BEF-0FF2-D412-2B24-9B7AF3BAB2D4}.wem		\Actor-Mixer Hierarchy\Environment\NPC\Eden\ENV_Eden_Hello\ENV_Eden_Hello_3		18808
	821416162	Barter_Menu_Close	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\9B\{9BDECBDC-3D41-0DD9-A0D5-DDD22841F7DD}.wem		\Actor-Mixer Hierarchy\UI\DialogueUI\Barter_Menu_Close		22698
	832367203	ENV_Eden_Expel_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\05\{05897EE3-18B3-882F-58ED-308553F417EF}.wem		\Actor-Mixer Hierarchy\Environment\NPC\Eden\ENV_Eden_Expel\ENV_Eden_Expel_2		29629
	837491076	ENV_Eden_Expel_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\DB\{DBF2DB76-41C6-C688-3C9E-840949314C73}.wem		\Actor-Mixer Hierarchy\Environment\NPC\Eden\ENV_Eden_Expel\ENV_Eden_Expel_3		29707
	837866075	B4rn3y_Identified_1	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\9C\{9CCF5D06-68B6-9C15-BA2D-2BDA8894C642}.wem		\Actor-Mixer Hierarchy\Environment\NPC\B4rn3y\B4rn3y_Identified\B4rn3y_Identified_1		68310
	855765260	B4rn3y_Identified_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\25\{25795DAC-D3FC-52D2-3826-C699B5C2E51E}.wem		\Actor-Mixer Hierarchy\Environment\NPC\B4rn3y\B4rn3y_Identified\B4rn3y_Identified_2		76716
	867121991	ENV_Interaction_Arrow_Hide	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\C4\{C48CECEE-CB90-40EE-CAD1-BB910A58E835}.wem		\Actor-Mixer Hierarchy\UI\EnvironmentUI\ENV_Interaction_Arrow_Hide		4398
	874945742	BART_card_place_1	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\51\{51F6D20A-E8A0-6235-7389-EADC1D9DDDCF}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_card_place\BART_card_place_1		3584
	879942249	Card Shuffle Cards	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\AF\{AFE97A31-3C1D-BFAA-7E55-4E8D4016385D}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_card_shuffle\Card Shuffle Cards		12958
	881369990	ENV_Card_Pickup_Shatter_4	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\B8\{B8B79B71-B6E6-DF4B-0DDA-52071BB46CD6}.wem		\Actor-Mixer Hierarchy\Environment\Objects\ENV_Card_Pickup\ENV_Card_Pickup_Shatter\ENV_Card_Pickup_Shatter_4		16692
	927523262	BART_card_select	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\05\{05F0E76F-4A26-7A9D-2B05-F3A4938E846A}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_card_select		2363
	929848013	UI_Barter_Menu_Highlight_4	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\A9\{A96C620A-F1B9-E0FA-1418-304952AB5B0F}.wem		\Actor-Mixer Hierarchy\UI\MenuUI\UI_Barter_Menu_Highlight\UI_Barter_Menu_Highlight_4		2976
	946192858	ENV_Temp_Concrete_Footstep_5	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\73\{730561FA-810B-8CC7-F474-ADCAEC2382EA}.wem		\Actor-Mixer Hierarchy\Environment\Player\ENV_Player_Footstep_Concrete\ENV_Temp_Concrete_Footstep_5		1840
	948200494	F1x_Watcha_Got_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\D0\{D0F1DA0C-996A-2014-4317-377DBE61932A}.wem		\Actor-Mixer Hierarchy\Environment\NPC\F1x\F1x_Watcha_Got\F1x_Watcha_Got_3		223980
	970415424	UI_Menu_Highlight	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\29\{29BCF232-9632-27B2-390C-4AE1F7492E36}.wem		\Actor-Mixer Hierarchy\UI\MenuUI\UI_Menu_Highlight		5560
	976061693	BART_Card_Effect_Trigger	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\A0\{A01EDA66-8C8F-37EF-F6C0-2BC89ACB333E}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_Card_Effect_Trigger		8801
	985729430	B4rn3y_Hoot_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\D0\{D085C80B-6709-9769-4B0E-67ADAE693673}.wem		\Actor-Mixer Hierarchy\Environment\NPC\B4rn3y\B4rn3y_Hoot\B4rn3y_Hoot_3		8485
	1009740941	ENV_Elevator_Startup	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\38\{3856FFEA-3D81-87F6-EA52-B8A92090FE94}.wem		\Actor-Mixer Hierarchy\Environment\Objects\ENV_Elevator_Startup		11467
	1017220895	ENV_Dummy_Fluorescent_Light	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\B8\{B83A8757-33A4-6DE5-BFBF-AF067EDFFFB4}.wem		\Actor-Mixer Hierarchy\Environment\Objects\ENV_Dummy_Fluorescent_Light		882144
	1019604268	NPC_B4rn3y_Dialogue_SFX_End	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\93\{93133E40-9A2D-614B-E609-06787267962A}.wem		\Actor-Mixer Hierarchy\Environment\NPC\DialogueSounds\NPC_B4rn3y_Dialogue_SFX_End		2444
	1032755162	Barter_Menu_Start	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\D2\{D2364F31-90BA-BB56-FF30-9FEEF48C9A3B}.wem		\Actor-Mixer Hierarchy\UI\DialogueUI\Barter_Menu_Start		26908
	1036858940	BART_Card_Effect_Attack	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\BB\{BB838094-2743-C997-8AF2-F4E9709D7E70}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_Card_Effect_Attack		22034

